symbol,strategy,entry_time,direction,trend,btc_regime,regime,entry,stop_loss,tp1,tp2,rr,actual_rr,rsi,rsi_dir,ema_spread_pct,atr_pct,pb_candles,entry_body_pct,ema21_dist_pct,entry_delay_1h,size_multiplier,risk_usd,position_size,outcome,exit_price,exit_reason,candles_held,pnl
AVAX/USDT,S3,2022-08-30 14:00,SHORT,bear,bear,TRENDING,19.31,20.404177,16.158386,12.926772,2.0,-1.0,42.1,0.3,6.85,3.9,2.0,64.6,-1.961,1,1.5,75.0,68.5447,sl,20.404177,stop_loss,154,-75.0
HBAR/USDT,S5,2022-09-01 16:00,SHORT,range,n/a,TRANSITIONAL,0.0618,0.063706,0.057988,0.054176,2.0,0.94,38.7,,6.91,2.61,,,,0,0.5,25.0,13116.4743,tp1+trail,0.060017,trail_stop,145,36.7
ZEC/USDT,S5,2022-09-01 16:00,SHORT,range,n/a,TRANSITIONAL,57.6,59.895452,53.009096,48.418192,2.0,-1.0,32.7,,10.82,2.76,,,,0,0.5,25.0,10.8911,sl,59.895452,stop_loss,20,-25.0
CHZ/USDT,S5,2022-09-05 20:00,SHORT,range,n/a,TRENDING,0.202,0.211594,0.182812,0.163624,2.0,1.08,37.1,,7.68,3.06,,,,0,1.5,75.0,7817.3859,tp1+trail,0.191681,trail_stop,48,115.34
AAVE/USDT,S5,2022-09-07 12:00,SHORT,range,n/a,TRANSITIONAL,82.7,85.878524,76.342952,69.985904,2.0,-1.0,35.8,,9.7,2.85,,,,0,1.5,75.0,23.5959,sl,85.878524,stop_loss,6,-75.0
XRP/USDT,S5,2022-09-09 04:00,LONG,range,n/a,TRANSITIONAL,0.3449,0.334839,0.365022,0.385144,2.0,-1.0,64.7,,7.54,1.95,,,,0,0.25,12.5,1242.4212,sl,0.334839,stop_loss,110,-12.5
ATOM/USDT,S5,2022-09-09 08:00,LONG,range,n/a,TRENDING,14.464,13.389264,16.613472,18.762944,2.0,1.52,77.0,,16.31,3.02,,,,0,1.5,75.0,69.7846,tp1+trail,16.093792,trail_stop,8,131.87
ATOM/USDT,S5,2022-09-10 12:00,LONG,range,n/a,TRENDING,16.014,15.261231,17.519538,19.025076,2.0,-1.0,73.2,,39.52,3.98,,,,0,1.5,75.0,99.6322,sl,15.261231,stop_loss,33,-75.0
NEAR/USDT,S5,2022-09-13 00:00,LONG,range,n/a,TRANSITIONAL,5.092,4.845094,5.585812,6.079624,2.0,-1.0,63.3,,9.55,3.41,,,,0,1.5,75.0,303.7593,sl,4.845094,stop_loss,12,-75.0
DASH/USDT,S5,2022-09-13 16:00,SHORT,range,n/a,TRANSITIONAL,44.46,48.672967,36.034066,27.608132,2.0,0.82,31.5,,5.15,2.98,,,,0,1.5,75.0,17.8022,timeout,41.0,timeout,240,61.6
UNI/USDT,S5,2022-09-14 00:00,SHORT,range,n/a,RANGING,6.03,6.365951,5.358098,4.686196,2.0,1.44,34.5,,8.49,3.85,,,,0,1.5,75.0,223.2468,tp1+trail,5.547853,trail_stop,144,128.82
ICP/USDT,S5,2022-09-14 00:00,SHORT,range,n/a,TRANSITIONAL,6.41,6.857112,5.515776,4.621552,2.0,1.28,30.5,,7.13,3.34,,,,0,1.5,75.0,167.7432,tp1+trail,5.837112,trail_stop,119,123.05
UTK/USDT,S5,2022-09-14 00:00,SHORT,range,n/a,TRANSITIONAL,0.1106,0.114739,0.102322,0.094044,2.0,-1.0,29.7,,8.18,2.6,,,,0,0.5,25.0,6040.1063,sl,0.114739,stop_loss,88,-25.0
FET/USDT,S5,2022-09-14 08:00,SHORT,range,n/a,TRANSITIONAL,0.0857,0.089303,0.078494,0.071288,2.0,-1.0,34.8,,13.09,3.97,,,,0,1.5,75.0,20815.9867,sl,0.089303,stop_loss,12,-75.0
GMT/USDT,S5,2022-09-14 08:00,SHORT,range,n/a,TRANSITIONAL,0.6602,0.690644,0.599312,0.538424,2.0,-1.0,35.0,,14.6,4.1,,,,0,1.5,75.0,2463.5396,sl,0.690644,stop_loss,15,-75.0
COS/USDT,S5,2022-09-19 04:00,SHORT,range,n/a,TRANSITIONAL,0.00581,0.006288,0.004854,0.003898,2.0,-1.0,26.1,,4.05,2.68,,,,0,0.5,25.0,52301.2552,sl,0.006288,stop_loss,36,-25.0
LINK/USDT,S5,2022-09-20 04:00,SHORT,range,n/a,TRANSITIONAL,7.197,7.50822,6.57456,5.95212,2.0,0.88,38.2,,11.17,3.23,,,,0,1.5,75.0,240.9871,tp1+trail,6.923222,trail_stop,52,107.99
ETH/USDT,S5,2022-09-22 16:00,SHORT,range,n/a,TRENDING,1271.25,1335.856104,1142.037792,1012.825584,2.0,-1.0,37.1,,9.44,3.59,,,,0,1.5,75.0,1.1609,sl,1335.856104,stop_loss,3,-75.0
ICP/USDT,S5,2022-09-26 00:00,SHORT,range,n/a,TRANSITIONAL,5.9,6.110891,5.478218,5.056436,2.0,-1.0,40.0,,5.08,2.4,,,,0,0.5,25.0,118.5447,sl,6.110891,stop_loss,4,-25.0
ALGO/USDT,S5,2022-09-28 04:00,SHORT,range,n/a,TRANSITIONAL,0.3401,0.363284,0.293732,0.247364,2.0,-1.0,36.8,,13.28,4.58,,,,0,1.5,75.0,3234.9896,sl,0.363284,stop_loss,21,-75.0
CHZ/USDT,S5,2022-10-03 00:00,SHORT,range,n/a,TRANSITIONAL,0.2157,0.232337,0.182426,0.149152,2.0,1.29,28.7,,8.69,3.65,,,,0,1.5,75.0,4508.0243,tp1+trail,0.194237,trail_stop,215,123.38
DASH/USDT,S5,2022-10-03 00:00,SHORT,range,n/a,RANGING,39.85,41.416119,36.717762,33.585524,2.0,-1.0,30.2,,3.83,1.69,,,,0,0.25,12.5,7.9815,sl,41.416119,stop_loss,24,-12.5
GMT/USDT,S5,2022-10-03 00:00,SHORT,range,n/a,TRANSITIONAL,0.6065,0.63276,0.55398,0.50146,2.0,-1.0,31.0,,3.16,2.36,,,,0,0.5,25.0,952.0183,sl,0.63276,stop_loss,30,-25.0
ZEC/USDT,S5,2022-10-03 00:00,SHORT,range,n/a,TRANSITIONAL,53.6,55.63183,49.53634,45.47268,2.0,-1.0,37.3,,5.49,1.98,,,,0,0.25,12.5,6.1521,sl,55.63183,stop_loss,15,-12.5
XRP/USDT,S5,2022-10-06 04:00,LONG,range,n/a,TRENDING,0.4977,0.481026,0.531048,0.564396,2.0,-1.0,63.1,,13.22,2.72,,,,0,0.5,25.0,1499.3403,sl,0.481026,stop_loss,32,-25.0
BNB/USDT,S5,2022-10-08 04:00,SHORT,range,n/a,RANGING,280.9,287.95908,266.78184,252.66368,2.0,2.77,30.7,,4.68,1.32,,,,0,0.25,12.5,1.7708,tp1+trail,261.31816,trail_stop,126,29.84
MATIC/USDT,S5,2022-10-08 08:00,SHORT,range,n/a,TRANSITIONAL,0.8238,0.841903,0.787594,0.751388,2.0,-1.0,48.2,,3.34,1.68,,,,0,0.25,12.5,690.4933,sl,0.841903,stop_loss,53,-12.5
AVAX/USDT,S5,2022-10-11 04:00,SHORT,range,n/a,TRANSITIONAL,15.89,16.744518,14.180964,12.471928,2.0,1.01,19.2,,2.41,1.57,,,,0,0.25,12.5,14.6281,timeout,15.03,timeout,240,12.58
SOL/USDT,S5,2022-10-11 20:00,SHORT,range,n/a,TRANSITIONAL,31.16,31.98893,29.50214,27.84428,2.0,2.91,25.3,,4.88,1.6,,,,0,0.25,12.5,15.0797,tp1+trail,28.747859,trail_stop,38,30.69
LINK/USDT,S5,2022-10-11 20:00,SHORT,range,n/a,TRANSITIONAL,7.183,7.388545,6.77191,6.36082,2.0,2.88,34.5,,5.69,2.08,,,,0,0.5,25.0,121.6279,tp1+trail,6.59109,trail_stop,38,61.0
DASH/USDT,S5,2022-10-11 20:00,SHORT,range,n/a,TRANSITIONAL,41.07,41.95077,39.30846,37.54692,2.0,-1.0,35.2,,4.61,1.61,,,,0,0.25,12.5,14.1921,sl,41.95077,stop_loss,10,-12.5
FIDA/USDT,S5,2022-10-11 20:00,SHORT,range,n/a,TRENDING,0.3778,0.404133,0.325134,0.272468,2.0,-1.0,21.6,,5.24,2.13,,,,0,0.5,25.0,949.3791,sl,0.404133,stop_loss,63,-25.0
ATOM/USDT,S5,2022-10-12 20:00,SHORT,range,n/a,TRANSITIONAL,11.802,12.339754,10.726492,9.650984,2.0,1.59,26.8,,12.58,2.11,,,,0,0.5,25.0,46.4897,tp1+trail,10.94926,trail_stop,16,44.82
AAVE/USDT,S5,2022-10-17 16:00,LONG,range,n/a,TRANSITIONAL,78.6,76.136064,83.527872,88.455744,2.0,1.07,72.6,,7.72,1.94,,,,0,0.25,12.5,5.0732,tp1+trail,81.236066,trail_stop,32,19.19
MATIC/USDT,S5,2022-10-18 00:00,LONG,range,n/a,TRANSITIONAL,0.8482,0.814526,0.915548,0.982896,2.0,-1.0,69.2,,4.03,1.69,,,,0,0.25,12.5,371.2063,sl,0.814526,stop_loss,66,-12.5
NEAR/USDT,S3,2022-10-18 13:00,SHORT,bear,bear,TRENDING,2.983,3.062292,2.73143,2.44786,2.0,2.8,46.0,-6.1,3.36,2.02,6.0,78.2,-1.636,4,0.5,25.0,315.2903,tp1+trail,2.760722,trail_stop,72,74.7
UTK/USDT,S5,2022-10-19 12:00,SHORT,range,n/a,TRANSITIONAL,0.1187,0.121808,0.112484,0.106268,2.0,-1.0,37.0,,4.37,2.37,,,,0,0.5,25.0,8043.758,sl,0.121808,stop_loss,16,-25.0
ICP/USDT,S3,2022-10-19 22:00,SHORT,bear,bear,TRENDING,4.81,5.022583,4.218854,3.617708,2.0,-1.0,37.7,-0.3,3.12,2.5,1.0,72.2,-2.221,1,0.5,25.0,117.6011,sl,5.022583,stop_loss,96,-25.0
COS/USDT,S5,2022-10-20 00:00,SHORT,range,n/a,TRANSITIONAL,0.00537,0.005624,0.004862,0.004354,2.0,-1.0,28.3,,3.49,2.76,,,,0,0.5,25.0,98425.1969,sl,0.005624,stop_loss,21,-25.0
BTC/USDT,S5,2022-10-26 04:00,LONG,range,n/a,RANGING,20251.17,19864.992092,21023.525816,21795.881632,2.0,1.1,72.6,,5.2,1.15,,,,0,0.25,12.5,0.0324,tp1+trail,20675.142092,trail_stop,79,19.38
AVAX/USDT,S5,2022-10-26 04:00,LONG,range,n/a,TRANSITIONAL,16.95,16.221077,18.407846,19.865692,2.0,1.94,68.9,,7.34,2.11,,,,0,0.5,25.0,34.2972,tp1+trail,18.363229,trail_stop,79,49.23
BNB/USDT,S5,2022-10-26 04:00,LONG,range,n/a,TRANSITIONAL,286.2,281.733455,295.13309,304.06618,2.0,2.54,70.1,,6.41,1.16,,,,0,0.25,12.5,2.7986,tp1+trail,297.566911,trail_stop,61,28.41
FIL/USDT,S5,2022-10-26 04:00,LONG,range,n/a,TRENDING,5.25,5.097334,5.555332,5.860664,2.0,3.57,63.1,,6.7,2.01,,,,0,0.5,25.0,163.7562,tp1+trail,5.794669,trail_stop,85,69.6
OP/USDT,S5,2022-10-26 20:00,LONG,range,n/a,TRENDING,1.109,0.937678,1.451644,1.794288,2.0,1.23,81.5,,33.46,4.57,,,,0,1.5,75.0,437.7721,timeout,1.32,timeout,240,92.37
DOGE/USDT,S5,2022-10-26 20:00,LONG,range,n/a,RANGING,0.0726,0.061137,0.095526,0.118452,2.0,3.05,85.8,,6.72,2.71,,,,0,0.5,25.0,2180.9299,tp1+trail,0.107574,trail_stop,61,63.14
ATOM/USDT,S5,2022-10-27 04:00,LONG,range,n/a,TRANSITIONAL,12.763,11.958845,14.37131,15.97962,2.0,1.47,69.7,,7.28,2.21,,,,0,0.5,25.0,31.0885,tp1+trail,13.947844,trail_stop,100,43.42
BNB/USDT,S5,2022-10-29 04:00,LONG,range,n/a,TRANSITIONAL,304.7,294.304309,325.491382,346.282764,2.0,1.9,79.3,,6.15,1.38,,,,0,0.25,12.5,1.2024,tp1+trail,324.412925,trail_stop,54,24.35
BNB/USDT,S5,2022-10-31 20:00,LONG,range,n/a,TRENDING,328.0,318.056646,347.886708,367.773416,2.0,-1.0,71.5,,12.77,2.34,,,,0,0.5,25.0,2.5142,sl,318.056646,stop_loss,18,-25.0
MATIC/USDT,S5,2022-11-04 04:00,LONG,range,n/a,TRENDING,1.1255,0.903277,1.569946,2.014392,2.0,-1.0,84.4,,11.68,3.4,,,,0,1.5,75.0,337.4988,sl,0.903277,stop_loss,111,-75.0
ALGO/USDT,S5,2022-11-04 04:00,LONG,range,n/a,TRENDING,0.3756,0.358619,0.409562,0.443524,2.0,2.44,61.3,,8.05,3.45,,,,0,1.5,75.0,4416.701,tp1+trail,0.417038,trail_stop,16,166.51
BCH/USDT,S5,2022-11-04 04:00,LONG,range,n/a,TRANSITIONAL,119.5,112.730221,133.039558,146.579116,2.0,-1.0,60.2,,3.53,2.46,,,,0,0.5,25.0,3.6929,sl,112.730221,stop_loss,95,-25.0
FET/USDT,S5,2022-11-04 04:00,LONG,range,n/a,RANGING,0.089,0.084691,0.097618,0.106236,2.0,1.09,72.1,,8.66,2.94,,,,0,1.5,75.0,17405.4305,tp1+trail,0.093692,trail_stop,56,115.84
NEAR/USDT,S5,2022-11-04 20:00,LONG,range,n/a,TRANSITIONAL,3.261,3.06517,3.65266,4.04432,2.0,-1.0,66.8,,11.02,2.99,,,,0,1.5,75.0,382.9852,sl,3.06517,stop_loss,59,-75.0
HBAR/USDT,S5,2022-11-04 20:00,LONG,range,n/a,RANGING,0.0629,0.060306,0.068088,0.073276,2.0,-1.0,70.6,,5.69,2.21,,,,0,0.5,25.0,9637.6253,sl,0.060306,stop_loss,50,-25.0
AAVE/USDT,S5,2022-11-04 20:00,LONG,range,n/a,TRANSITIONAL,95.1,89.173878,106.952244,118.804488,2.0,-1.0,70.1,,13.89,3.42,,,,0,1.5,75.0,12.6558,sl,89.173878,stop_loss,46,-75.0
TRX/USDT,S5,2022-11-08 20:00,SHORT,range,n/a,TRANSITIONAL,0.0579,0.062111,0.049478,0.041056,2.0,-1.0,23.0,,6.3,2.25,,,,0,0.5,25.0,5936.8321,sl,0.062111,stop_loss,9,-25.0
COS/USDT,S5,2022-11-09 04:00,SHORT,range,n/a,TRENDING,0.00477,0.005703,0.002904,0.001038,2.0,-1.0,15.4,,8.23,4.31,,,,0,1.5,75.0,80385.8521,sl,0.005703,stop_loss,112,-75.0
TRX/USDT,S5,2022-11-14 20:00,SHORT,range,n/a,TRENDING,0.04841,0.054021,0.037188,0.025966,2.0,-0.84,31.2,,17.65,4.76,,,,0,1.5,75.0,13366.6013,timeout,0.05311,timeout,240,-62.82
SOL/USDT,S5,2022-11-28 16:00,SHORT,range,n/a,TRENDING,13.23,13.793303,12.103394,10.976788,2.0,-1.0,39.5,,8.69,3.53,,,,0,1.5,75.0,133.1433,sl,13.793303,stop_loss,12,-75.0
DOT/USDT,S5,2022-11-28 16:00,SHORT,range,n/a,TRENDING,5.13,5.260622,4.868756,4.607512,2.0,-1.0,37.3,,5.0,1.97,,,,0,0.25,12.5,95.696,sl,5.260622,stop_loss,13,-12.5
ZEC/USDT,S5,2022-11-28 16:00,SHORT,range,n/a,TRENDING,39.1,40.252165,36.79567,34.49134,2.0,-1.0,32.7,,7.65,2.31,,,,0,0.5,25.0,21.6983,sl,40.252165,stop_loss,10,-25.0
GMT/USDT,S5,2022-12-06 04:00,LONG,range,n/a,TRANSITIONAL,0.4075,0.381147,0.460206,0.512912,2.0,-1.0,64.0,,4.22,1.99,,,,0,0.25,12.5,474.3293,sl,0.381147,stop_loss,207,-12.5
LTC/USDT,S5,2022-12-06 04:00,LONG,range,n/a,TRENDING,81.24,78.441343,86.837314,92.434628,2.0,-1.0,62.1,,7.93,2.31,,,,0,0.5,25.0,8.9329,sl,78.441343,stop_loss,11,-25.0
LINK/USDT,S5,2022-12-07 04:00,SHORT,range,n/a,TRANSITIONAL,7.041,7.224737,6.673526,6.306052,2.0,2.36,36.4,,6.35,2.12,,,,0,0.5,25.0,136.064,tp1+trail,6.606473,trail_stop,118,54.56
APT/USDT,S5,2022-12-07 08:00,SHORT,range,n/a,TRANSITIONAL,4.7344,5.166067,3.871066,3.007732,2.0,1.49,36.9,,7.15,3.88,,,,0,1.5,75.0,173.745,timeout,4.0926,timeout,240,111.51
ZEC/USDT,S5,2022-12-07 20:00,SHORT,range,n/a,TRANSITIONAL,43.7,45.518598,40.062804,36.425608,2.0,-1.0,35.6,,4.94,1.92,,,,0,0.25,12.5,6.8734,sl,45.518598,stop_loss,29,-12.5
COS/USDT,S5,2022-12-08 00:00,SHORT,range,n/a,TRENDING,0.00494,0.005349,0.004122,0.003304,2.0,-1.0,41.6,,5.7,2.78,,,,0,0.5,25.0,61124.6944,sl,0.005349,stop_loss,40,-25.0
TRX/USDT,S5,2022-12-09 08:00,LONG,range,n/a,TRENDING,0.05478,0.053718,0.056904,0.059028,2.0,-1.0,67.0,,2.45,0.92,,,,0,0.25,12.5,11770.2448,sl,0.053718,stop_loss,65,-12.5
OP/USDT,S5,2022-12-14 08:00,LONG,range,n/a,RANGING,1.17,1.095925,1.31815,1.4663,2.0,-1.0,70.3,,10.8,3.09,,,,0,1.5,75.0,1012.4873,sl,1.095925,stop_loss,30,-75.0
MATIC/USDT,S5,2022-12-14 16:00,LONG,range,n/a,RANGING,0.9285,0.906379,0.972742,1.016984,2.0,-1.0,58.9,,5.72,1.58,,,,0,0.25,12.5,565.0739,sl,0.906379,stop_loss,3,-12.5
ALGO/USDT,S5,2022-12-16 12:00,SHORT,range,n/a,TRENDING,0.2053,0.21558,0.18474,0.16418,2.0,1.66,30.9,,7.47,2.61,,,,0,0.5,25.0,2431.9066,tp1+trail,0.18824,trail_stop,17,45.74
LTC/USDT,S5,2022-12-16 12:00,SHORT,range,n/a,TRENDING,69.2,74.442998,58.714004,48.228008,2.0,-0.26,25.1,,8.58,2.55,,,,0,0.5,25.0,4.7683,timeout,70.58,timeout,240,-6.58
BTC/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRANSITIONAL,16632.12,17202.116882,15492.126236,14352.132472,2.0,-0.42,27.3,,5.61,1.41,,,,0,0.25,12.5,0.0219,timeout,16870.39,timeout,240,-5.22
SOL/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRENDING,12.25,13.320838,10.108324,7.966648,2.0,0.89,25.2,,9.66,3.44,,,,0,1.5,75.0,70.0386,timeout,11.3,timeout,240,66.54
XRP/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRENDING,0.3511,0.367066,0.319168,0.287236,2.0,-1.0,23.1,,8.81,2.2,,,,0,0.5,25.0,1565.8274,sl,0.367066,stop_loss,234,-25.0
LINK/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRANSITIONAL,5.893,6.349866,4.979268,4.065536,2.0,-0.29,18.8,,10.91,2.74,,,,0,0.5,25.0,54.7206,timeout,6.024,timeout,240,-7.17
NEAR/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRENDING,1.37,1.551934,1.006132,0.642264,2.0,0.05,17.1,,13.26,3.49,,,,0,1.5,75.0,412.2374,timeout,1.361,timeout,240,3.71
HBAR/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRENDING,0.0421,0.045172,0.035956,0.029812,2.0,-0.55,21.0,,7.68,2.24,,,,0,0.5,25.0,8138.0208,timeout,0.0438,timeout,240,-13.83
COS/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRANSITIONAL,0.00451,0.004811,0.003908,0.003306,2.0,-1.0,22.7,,5.56,2.72,,,,0,0.5,25.0,83056.4784,sl,0.004811,stop_loss,16,-25.0
DASH/USDT,S5,2022-12-17 00:00,SHORT,range,n/a,TRENDING,43.44,47.846126,34.627748,25.815496,2.0,-0.41,26.2,,5.77,3.07,,,,0,1.5,75.0,17.0218,timeout,45.23,timeout,240,-30.47
BCH/USDT,S5,2022-12-29 20:00,SHORT,range,n/a,TRENDING,99.0,100.858015,95.28397,91.56794,2.0,1.1,35.2,,4.48,1.13,,,,0,0.25,12.5,6.7276,tp1+trail,96.958016,trail_stop,25,19.37
TRX/USDT,S5,2022-12-30 04:00,SHORT,range,n/a,RANGING,0.05364,0.054358,0.052204,0.050768,2.0,-1.0,40.5,,2.02,0.96,,,,0,0.25,12.5,17409.4708,sl,0.054358,stop_loss,13,-12.5
LINK/USDT,S5,2022-12-31 04:00,SHORT,range,n/a,TRENDING,5.423,5.557716,5.153568,4.884136,2.0,-1.0,19.9,,10.27,1.54,,,,0,0.25,12.5,92.7878,sl,5.557716,stop_loss,6,-12.5
NEAR/USDT,S5,2022-12-31 04:00,SHORT,range,n/a,TRENDING,1.262,1.294557,1.196886,1.131772,2.0,-1.0,31.9,,8.37,1.83,,,,0,0.25,12.5,383.942,sl,1.294557,stop_loss,51,-12.5
SOL/USDT,S5,2023-01-04 08:00,LONG,range,n/a,TRENDING,14.16,12.391475,17.69705,21.2341,2.0,3.58,84.8,,33.54,4.36,,,,0,1.5,75.0,42.4082,tp1+trail,20.492949,trail_stop,232,209.28
FET/USDT,S5,2023-01-04 12:00,LONG,range,n/a,TRENDING,0.1153,0.099303,0.147294,0.179288,2.0,1.77,82.1,,15.08,3.64,,,,0,1.5,75.0,4688.3791,tp1+trail,0.143609,trail_stop,77,141.36
ADA/USDT,S5,2023-01-04 16:00,LONG,range,n/a,TRENDING,0.2681,0.260404,0.283492,0.298884,2.0,2.85,74.9,,7.28,1.49,,,,0,0.25,12.5,1624.2204,tp1+trail,0.290008,trail_stop,97,30.29
AVAX/USDT,S5,2023-01-04 16:00,LONG,range,n/a,TRENDING,12.12,11.579568,13.200864,14.281728,2.0,-1.0,76.4,,9.79,1.82,,,,0,0.25,12.5,23.1296,sl,11.579568,stop_loss,36,-12.5
ADA/USDT,S5,2023-01-09 00:00,LONG,range,n/a,TRENDING,0.2974,0.28277,0.32666,0.35592,2.0,2.33,83.6,,6.99,1.77,,,,0,0.25,12.5,854.4087,tp1+trail,0.331511,trail_stop,2,27.07
DOT/USDT,S5,2023-01-09 00:00,LONG,range,n/a,TRENDING,4.826,4.676595,5.12481,5.42362,2.0,1.8,72.7,,3.69,1.18,,,,0,0.25,12.5,83.6652,tp1+trail,5.094785,trail_stop,72,23.74
ATOM/USDT,S5,2023-01-09 00:00,LONG,range,n/a,TRANSITIONAL,10.549,10.247066,11.152868,11.756736,2.0,2.62,66.7,,4.58,1.59,,,,0,0.25,12.5,41.3998,tp1+trail,11.339131,trail_stop,7,28.86
BNB/USDT,S5,2023-01-09 00:00,LONG,range,n/a,TRENDING,274.9,262.211945,300.27611,325.65222,2.0,2.39,86.1,,3.92,1.16,,,,0,0.25,12.5,0.9852,tp1+trail,305.235834,trail_stop,121,27.44
AAVE/USDT,S5,2023-01-09 00:00,LONG,range,n/a,TRANSITIONAL,59.3,56.867244,64.165512,69.031024,2.0,2.64,72.5,,5.95,1.8,,,,0,0.25,12.5,5.1382,tp1+trail,65.734489,trail_stop,78,29.03
LINK/USDT,S5,2023-01-09 08:00,LONG,range,n/a,TRENDING,6.129,5.884794,6.617412,7.105824,2.0,2.3,76.7,,6.21,1.51,,,,0,0.25,12.5,51.1863,tp1+trail,6.691382,trail_stop,112,26.89
UNI/USDT,S5,2023-01-09 08:00,LONG,range,n/a,TRANSITIONAL,5.76,5.520185,6.23963,6.71926,2.0,3.15,71.6,,4.92,1.52,,,,0,0.25,12.5,52.1235,tp1+trail,6.51537,trail_stop,112,32.19
FIL/USDT,S5,2023-01-09 12:00,LONG,range,n/a,TRENDING,3.777,3.381708,4.567584,5.358168,2.0,2.23,80.2,,5.54,2.66,,,,0,0.5,25.0,63.2444,tp1+trail,4.659122,trail_stop,132,52.89
DOGE/USDT,S5,2023-01-09 12:00,LONG,range,n/a,TRANSITIONAL,0.07786,0.072184,0.089212,0.100564,2.0,1.74,77.3,,3.7,1.92,,,,0,0.25,12.5,2202.2551,tp1+trail,0.087752,trail_stop,111,23.39
GMT/USDT,S5,2023-01-09 12:00,LONG,range,n/a,TRENDING,0.3095,0.270582,0.387336,0.465172,2.0,1.96,84.5,,10.49,3.05,,,,0,1.5,75.0,1927.1288,tp1+trail,0.385846,trail_stop,110,148.56
HBAR/USDT,S5,2023-01-09 16:00,LONG,range,n/a,TRENDING,0.0447,0.041209,0.051682,0.058664,2.0,1.84,79.7,,11.54,2.2,,,,0,0.5,25.0,7161.2718,tp1+trail,0.051127,trail_stop,107,48.01
INJ/USDT,S5,2023-01-09 16:00,LONG,range,n/a,TRENDING,1.466,1.40014,1.59772,1.72944,2.0,-1.0,77.8,,6.04,1.62,,,,0,0.25,12.5,189.7965,sl,1.40014,stop_loss,10,-12.5
APT/USDT,S5,2023-01-09 20:00,LONG,range,n/a,TRENDING,5.0793,4.002433,7.233034,9.386768,2.0,2.54,88.6,,13.36,3.85,,,,0,1.5,75.0,69.6465,tp1+trail,7.815499,trail_stop,102,170.28
XRP/USDT,S5,2023-01-11 16:00,LONG,range,n/a,TRENDING,0.3695,0.356006,0.396488,0.423476,2.0,1.91,71.9,,6.59,1.95,,,,0,0.25,12.5,926.3376,tp1+trail,0.395318,trail_stop,57,24.46
AAVE/USDT,S5,2023-01-12 08:00,LONG,range,n/a,TRENDING,66.8,62.565589,75.268822,83.737644,2.0,3.01,76.4,,7.98,2.5,,,,0,0.5,25.0,5.904,tp1+trail,79.531178,trail_stop,46,62.58
ETH/USDT,S5,2023-01-12 20:00,LONG,range,n/a,TRENDING,1425.86,1351.127316,1575.325368,1724.790736,2.0,1.57,78.3,,6.92,1.51,,,,0,0.25,12.5,0.1673,tp1+trail,1542.947316,trail_stop,29,22.3
ALGO/USDT,S5,2023-01-12 20:00,LONG,range,n/a,TRENDING,0.2113,0.199393,0.235114,0.258928,2.0,1.74,65.5,,6.68,2.37,,,,0,0.5,25.0,2099.6053,tp1+trail,0.23198,trail_stop,37,46.71
ATOM/USDT,S5,2023-01-13 00:00,LONG,range,n/a,TRENDING,12.273,11.393743,14.031514,15.790028,2.0,1.19,75.4,,10.23,2.38,,,,0,0.5,25.0,28.4331,timeout,13.322,timeout,240,29.83
TRX/USDT,S5,2023-01-13 00:00,LONG,range,n/a,RANGING,0.0571,0.055315,0.06067,0.06424,2.0,3.28,68.8,,5.34,1.42,,,,0,0.25,12.5,7002.8011,tp1+trail,0.062959,trail_stop,24,33.01
OP/USDT,S5,2023-01-13 12:00,LONG,range,n/a,TRENDING,1.442,1.328939,1.668122,1.894244,2.0,1.15,68.7,,11.99,4.45,,,,0,1.5,75.0,663.3587,tp1+trail,1.571938,trail_stop,12,118.1
DOT/USDT,S5,2023-01-13 16:00,LONG,range,n/a,TRENDING,5.287,5.118364,5.624272,5.961544,2.0,1.74,73.5,,8.63,1.84,,,,0,0.25,12.5,74.1241,tp1+trail,5.580094,trail_stop,11,23.36
UTK/USDT,S5,2023-01-14 00:00,LONG,range,n/a,TRANSITIONAL,0.0943,0.088603,0.105694,0.117088,2.0,1.16,68.4,,14.99,3.39,,,,0,1.5,75.0,13164.8236,tp1+trail,0.100903,trail_stop,112,118.46
LINK/USDT,S5,2023-01-14 08:00,LONG,range,n/a,TRENDING,6.994,6.507617,7.966766,8.939532,2.0,-1.0,82.1,,8.26,2.24,,,,0,0.5,25.0,51.3998,sl,6.507617,stop_loss,1,-25.0
ICP/USDT,S5,2023-01-14 08:00,LONG,range,n/a,TRENDING,5.151,4.516761,6.419478,7.687956,2.0,1.2,81.0,,9.78,3.0,,,,0,1.5,75.0,118.252,timeout,5.911,timeout,240,89.87
FIDA/USDT,S5,2023-01-14 20:00,LONG,range,n/a,TRENDING,0.3984,0.344861,0.505478,0.612556,2.0,2.34,77.8,,8.61,4.04,,,,0,1.5,75.0,1400.848,tp1+trail,0.523883,trail_stop,42,162.89
